name,fuel,seller_type,gear_box,owner,torque,production_year,km_driven,mileage,engine,max_power,seats
Jaguar XE,Diesel,Dealer,Automatic,First Owner,430Nm@ 1750-2500rpm,0.9189189189189193,0.0038123989602009104,0.32380952380952377,0.46140939597315433,0.4425,0.24999999999999997
Tata Nexon,Petrol,Dealer,Manual,First Owner,170Nm@ 1750-4000rpm,0.9459459459459438,0.004659692872902524,0.40476190476190477,0.19261744966442954,0.27125,0.24999999999999997
Volkswagen Vento,Petrol,Individual,Manual,First Owner,153Nm@ 3800rpm,0.7567567567567579,0.02075827721423318,0.3580952380952381,0.3268456375838926,0.259,0.24999999999999997
Hyundai Elantra,Petrol,Individual,Manual,First Owner,177.5Nm@ 4700rpm,0.7837837837837824,0.040246037206370294,0.3880952380952381,0.3936241610738255,0.36875,0.24999999999999997
Skoda Rapid,Petrol,Dealer,Automatic,First Owner,153Nm@ 3800rpm,0.8918918918918948,0.004659692872902524,0.3404761904761905,0.3268456375838926,0.25875,0.24999999999999997
Mercedes-Benz CLA,Petrol,Dealer,Automatic,First Owner,300Nm@ 1200-4000rpm,0.9459459459459438,0.0076252215673581715,0.3580952380952381,0.458724832214765,0.4575,0.24999999999999997
Maruti Ertiga,Petrol,Dealer,Manual,First Owner,130Nm@ 4000rpm,0.8378378378378386,0.01952970104081584,0.3814285714285714,0.2513422818791946,0.23425,0.41666666666666663
Mercedes-Benz New,Petrol,Dealer,Automatic,First Owner,300Nm@ 1200-1400rpm,0.9189189189189193,0.006777927654656558,0.35095238095238096,0.458724832214765,0.4526,0.24999999999999997
Honda City,Petrol,Dealer,Automatic,First Owner,146Nm@ 4800rpm,0.9189189189189193,0.0076252215673581715,0.3714285714285714,0.2929530201342282,0.29075,0.24999999999999997
Toyota Glanza,Petrol,Dealer,Automatic,First Owner,113Nm@ 4200rpm,0.9729729729729755,0.004089464069654338,0.46571428571428564,0.19228187919463088,0.2045,0.24999999999999997
Maruti Alto,Petrol,Dealer,Manual,First Owner,90Nm@ 3500rpm,0.7567567567567579,0.004659692872902524,0.5702380952380952,0.12550335570469798,0.167625,0.24999999999999997
Maruti Swift,Petrol,Dealer,Manual,First Owner,113Nm@ 4200rpm,0.7837837837837824,0.010294197392368254,0.505,0.19228187919463088,0.2045,0.24999999999999997
Toyota Innova,Diesel,Dealer,Automatic,Second Owner,360Nm@ 1200-3400rpm,0.8918918918918948,0.017861802973662712,0.2704761904761904,0.7151006711409396,0.42875,0.41666666666666663
Tata Nexon,Diesel,Dealer,Automatic,First Owner,260Nm@ 1500-2750rpm,0.9459459459459438,0.0033887520038501035,0.5119047619047619,0.2929530201342282,0.27125,0.24999999999999997
BMW 3,Diesel,Dealer,Automatic,First Owner,400Nm@ 1750-2500rpm,0.8918918918918948,0.012708985043567853,0.5402380952380952,0.46006711409395973,0.47500000000000003,0.24999999999999997
Toyota Camry,Petrol,Dealer,Automatic,First Owner,213Nm@ 4500rpm,0.8918918918918948,0.017369101563426727,0.45619047619047615,0.6275167785234899,0.39425,0.24999999999999997
BMW 5,Diesel,Dealer,Automatic,First Owner,400Nm@ 1750-2500rpm,0.8918918918918948,0.00508333982925333,0.43142857142857144,0.46006711409395973,0.47500000000000003,0.24999999999999997
Toyota Camry,Petrol,Dealer,Automatic,First Owner,224Nm@ 4000rpm,0.7027027027027017,0.03007851025395093,0.28809523809523807,0.5832214765100671,0.41175,0.24999999999999997
Maruti Ertiga,Petrol,Individual,Manual,First Owner,130Nm@ 4000rpm,0.8918918918918948,0.008472515480059785,0.41666666666666663,0.2513422818791946,0.22774999999999998,0.41666666666666663
Volvo XC90,Petrol,Individual,Automatic,First Owner,640Nm@ 1740rpm,0.9189189189189193,0.012708985043567853,1.0,0.45134228187919456,1.0,0.16666666666666666
Volkswagen Vento,Diesel,Individual,Manual,Second Owner,250Nm@ 1500-2500rpm,0.7567567567567579,0.04236427198812433,0.489047619047619,0.3268456375838926,0.259,0.24999999999999997
Ford Figo,Petrol,Individual,Manual,First Owner,112Nm@ 4000rpm,0.9459459459459438,0.004024222438376314,0.43238095238095237,0.19194630872483223,0.217,0.24999999999999997
Ford Figo,Diesel,Individual,Manual,First Owner,160Nm@ 2000rpm,0.7567567567567579,0.05083721111514047,0.47619047619047616,0.2600671140939598,0.17,0.24999999999999997
Maruti Swift,Petrol,Individual,Manual,First Owner,113Nm@ 4200rpm,0.8648648648648631,0.015505054955483178,0.48571428571428565,0.19228187919463088,0.2045,0.24999999999999997
Maruti Wagon,Petrol,Individual,Automatic,Second Owner,90Nm@ 3500rpm,0.8648648648648631,0.021181924170583986,0.48833333333333334,0.12550335570469798,0.1675,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,Second Owner,114.7Nm@ 4000rpm,0.8918918918918948,0.005930633741954944,0.4428571428571429,0.19228187919463088,0.204575,0.24999999999999997
Maruti 800,Petrol,Individual,Manual,Second Owner,59Nm@ 2500rpm,0.4324324324324351,0.01694545460707592,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Maruti Ritz,Diesel,Individual,Manual,First Owner,113Nm@ 4500rpm,0.7297297297297334,0.05083721111514047,0.5023809523809524,0.2093959731543624,0.18475000000000003,0.24999999999999997
Hyundai Grand,Petrol,Individual,Manual,First Owner,114Nm@ 4000rpm,0.8648648648648631,0.02965486329760012,0.44999999999999996,0.19228187919463088,0.20500000000000002,0.24999999999999997
Volkswagen Ameo,Petrol,Individual,Manual,First Owner,95Nm@ 3000-4300rpm,0.9729729729729755,0.0055069867856041375,0.46285714285714286,0.12583892617449663,0.1875,0.24999999999999997
Hyundai Grand,Petrol,Individual,Manual,Second Owner,114Nm@ 4000rpm,0.8378378378378386,0.025418393734092055,0.44999999999999996,0.19228187919463088,0.20500000000000002,0.24999999999999997
Maruti Swift,Petrol,Individual,Manual,First Owner,114Nm@ 4000rpm,0.8378378378378386,0.014827219825321886,0.45476190476190476,0.19228187919463088,0.2145,0.24999999999999997
Hyundai Xcent,Petrol,Individual,Manual,Second Owner,114Nm@ 4000rpm,0.8918918918918948,0.018640042432479145,0.45476190476190476,0.19228187919463088,0.20500000000000002,0.24999999999999997
Honda City,Petrol,Individual,Manual,Second Owner,13.1kgm@ 4600rpm,0.5945945945945965,0.05083721111514047,0.30952380952380953,0.2916107382550335,0.25,0.24999999999999997
Toyota Corolla,Diesel,Individual,Manual,First Owner,205Nm@ 1800-2800rpm,0.7297297297297334,0.025418393734092055,0.5102380952380952,0.2483221476510067,0.218,0.24999999999999997
Daewoo Matiz,Petrol,Individual,Manual,First Owner,71Nm@ 3500rpm,0.45945945945945965,0.025418393734092055,0.44047619047619047,0.057718120805369116,0.1325,0.24999999999999997
Toyota Fortuner,Diesel,Individual,Manual,Second Owner,343Nm@ 1400-3400rpm,0.8378378378378386,0.012708985043567853,0.30952380952380953,0.7912751677852348,0.42125,0.41666666666666663
Mahindra KUV,Petrol,Individual,Manual,Second Owner,115Nm@ 3500-3600rpm,0.8918918918918948,0.006354280698305751,0.4321428571428571,0.19261744966442954,0.20500000000000002,0.33333333333333337
Tata Zest,Diesel,Individual,Manual,First Owner,190Nm@ 1750-3000rpm,0.9189189189189193,0.03812780242461626,0.5464285714285714,0.2093959731543624,0.185,0.24999999999999997
Honda City,Petrol,Individual,Manual,Second Owner,146Nm at 4800 rpm,0.7027027027027017,0.019910983301531567,0.40476190476190477,0.2929530201342282,0.295,0.24999999999999997
Maruti Zen,Petrol,Individual,Manual,First Owner,78Nm@ 4500rpm,0.5945945945945965,0.03812780242461626,0.4119047619047619,0.12382550335570472,0.15,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,Second Owner,90Nm@ 3500rpm,0.7297297297297334,0.05109139928895095,0.44999999999999996,0.12550335570469798,0.16774999999999998,0.24999999999999997
Hyundai Verna,Petrol,Individual,Manual,Third Owner,14.9 KGM at 3000 RPM,0.7297297297297334,0.04236427198812433,0.3857142857142857,0.3271812080536912,0.258,0.24999999999999997
Maruti Swift,Petrol,Individual,Manual,Second Owner,115Nm@ 4000rpm,0.8918918918918948,0.025418393734092055,0.49642857142857144,0.19228187919463088,0.20785,0.24999999999999997
Hyundai Getz,Petrol,Individual,Manual,First Owner,115Nm@ 3200rpm,0.5945945945945965,0.03643321459921303,0.36428571428571427,0.24060402684563756,0.20750000000000002,0.24999999999999997
Hyundai Elite,Petrol,Individual,Manual,First Owner,117nm@ 4000rpm,1.0,0.0021178111347976833,0.4428571428571429,0.19228187919463088,0.20465,0.24999999999999997
Maruti Ciaz,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.9189189189189193,0.015674513738023498,0.6688095238095237,0.2093959731543624,0.22125,0.24999999999999997
Tata Tigor,Petrol,Individual,Manual,First Owner,114Nm@ 3500rpm,0.9729729729729755,0.005930633741954944,0.48333333333333334,0.1929530201342282,0.21,0.24999999999999997
Maruti Ertiga,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8648648648648631,0.02965486329760012,0.4945238095238095,0.2093959731543624,0.22190000000000001,0.41666666666666663
Toyota Etios,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.7837837837837824,0.05083721111514047,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Honda City,Petrol,Individual,Manual,First Owner,145Nm@ 4600rpm,0.8648648648648631,0.021181924170583986,0.4142857142857142,0.2929530201342282,0.29325,0.24999999999999997
Honda Brio,Petrol,Individual,Manual,Second Owner,109Nm@ 4500rpm,0.8378378378378386,0.025418393734092055,0.4619047619047618,0.19261744966442954,0.217,0.24999999999999997
Maruti Wagon,CNG,Individual,Manual,First Owner,77Nm@ 3500rpm,0.8918918918918948,0.021181924170583986,0.6333333333333333,0.12550335570469798,0.1454,0.24999999999999997
Maruti Swift,Petrol,Individual,Manual,First Owner,115Nm@ 4000rpm,0.9189189189189193,0.021181924170583986,0.49642857142857144,0.19228187919463088,0.20785,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,First Owner,113.7Nm@ 4000rpm,0.8108108108108141,0.02965486329760012,0.44047619047619047,0.19228187919463088,0.207125,0.24999999999999997
Maruti Omni,Petrol,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.5405405405405403,0.03812780242461626,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Maruti Wagon,Petrol,Individual,Automatic,First Owner,90Nm@ 3500rpm,0.9459459459459438,0.014827219825321886,0.48833333333333334,0.12550335570469798,0.1675,0.24999999999999997
Maruti Swift,Petrol,Individual,Manual,First Owner,113Nm@ 4200rpm,0.9189189189189193,0.008472515480059785,0.505,0.19228187919463088,0.2045,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,First Owner,69Nm@ 3500rpm,0.9459459459459438,0.008472515480059785,0.588095238095238,0.057718120805369116,0.11825,0.24999999999999997
Maruti Swift,Petrol,Individual,Automatic,First Owner,113Nm@ 4200rpm,0.9459459459459438,0.0033040226125799423,0.5238095238095237,0.19228187919463088,0.2045,0.24999999999999997
Maruti Swift,Petrol,Individual,Manual,First Owner,113Nm@ 4200rpm,0.9189189189189193,0.008472515480059785,0.48571428571428565,0.19228187919463088,0.2045,0.24999999999999997
Tata Hexa,Diesel,Individual,Manual,First Owner,320Nm@ 1500-3000rpm,0.9729729729729755,0.006354280698305751,0.41904761904761906,0.5218120805369127,0.36985,0.41666666666666663
Hyundai i20,Petrol,Individual,Manual,Second Owner,113.7Nm@ 4000rpm,0.8108108108108141,0.013292346902462913,0.44047619047619047,0.19228187919463088,0.207125,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.9459459459459438,0.021181924170583986,0.6761904761904761,0.2093959731543624,0.18505,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.8648648648648631,0.025418393734092055,0.48833333333333334,0.12550335570469798,0.16760000000000003,0.24999999999999997
Toyota Corolla,Petrol,Individual,Automatic,First Owner,173Nm@ 4000rpm,0.7837837837837824,0.04236427198812433,0.3459523809523809,0.39261744966442946,0.34525,0.24999999999999997
Honda Brio,Petrol,Individual,Manual,First Owner,109Nm@ 4500rpm,0.7837837837837824,0.025418393734092055,0.4619047619047618,0.19261744966442954,0.217,0.24999999999999997
Maruti Baleno,Petrol,Individual,Automatic,First Owner,115Nm@ 4000rpm,0.9459459459459438,0.0021178111347976833,0.5095238095238095,0.19228187919463088,0.20775,0.24999999999999997
Tata Safari,Diesel,Individual,Manual,First Owner,320Nm@ 1500-3000rpm,0.9189189189189193,0.025418393734092055,0.3357142857142857,0.5218120805369127,0.36985,0.41666666666666663
Maruti Alto,Petrol,Individual,Manual,Second Owner,62Nm@ 3000rpm,0.7567567567567579,0.010590750261813818,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Renault KWID,Petrol,Individual,Manual,First Owner,72Nm@ 4386rpm,0.9459459459459438,0.012708985043567853,0.5992857142857143,0.05872483221476513,0.13325,0.24999999999999997
Datsun GO,Petrol,Individual,Manual,Second Owner,104Nm@ 4000rpm,0.9189189189189193,0.033891332861108195,0.4911904761904761,0.19261744966442954,0.1675,0.24999999999999997
Maruti Vitara,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.9189189189189193,0.03177309807935416,0.5785714285714285,0.2093959731543624,0.22125,0.24999999999999997
Hyundai Xcent,Petrol,Individual,Manual,First Owner,113.75nm@ 4000rpm,1.0,0.013556278956269466,0.4795238095238095,0.19228187919463088,0.20465,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,First Owner,69Nm@ 3500rpm,0.8648648648648631,0.01694545460707592,0.5414285714285714,0.057718120805369116,0.11825,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,Second Owner,"11.4 kgm at 4,000 rpm",0.7837837837837824,0.03939874329366868,0.40476190476190477,0.19228187919463088,0.2,0.24999999999999997
Tata Zest,Petrol,Individual,Manual,First Owner,140Nm@ 1500-4000rpm,0.9459459459459438,0.025418393734092055,0.41833333333333333,0.19093959731543622,0.22175,0.24999999999999997
Maruti Swift,Petrol,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.6756756756756772,0.05083721111514047,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Nissan Sunny,Petrol,Individual,Manual,First Owner,134Nm@ 4000rpm,0.8378378378378386,0.015674513738023498,0.4035714285714285,0.2932885906040268,0.24425000000000002,0.24999999999999997
Ford EcoSport,Petrol,Individual,Manual,First Owner,150Nm@ 4500rpm,0.9459459459459438,0.006354280698305751,0.40476190476190477,0.2929530201342282,0.3034,0.24999999999999997
Nissan Micra,Petrol,Individual,Manual,First Owner,104Nm@ 4000rpm,0.8648648648648631,0.033891332861108195,0.464047619047619,0.19261744966442954,0.16760000000000003,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.8918918918918948,0.0593101502421566,0.48833333333333334,0.12550335570469798,0.16760000000000003,0.24999999999999997
Mahindra Ssangyong,Diesel,Individual,Manual,First Owner,340Nm@ 1800-3250rpm,0.8108108108108141,0.02965486329760012,0.30547619047619046,0.6953020134228187,0.405,0.41666666666666663
Mahindra Quanto,Diesel,Individual,Manual,Second Owner,240Nm@ 1600-2800rpm,0.8108108108108141,0.05083721111514047,0.40976190476190477,0.2916107382550335,0.25,0.41666666666666663
Maruti Ritz,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7297297297297334,0.046600741551632394,0.5023809523809524,0.2093959731543624,0.18475000000000003,0.24999999999999997
Hyundai Creta,Diesel,Individual,Manual,First Owner,259.9Nm@ 1900-2750rpm,0.9189189189189193,0.015674513738023498,0.4683333333333333,0.3214765100671141,0.3155,0.24999999999999997
Renault KWID,Petrol,Individual,Manual,First Owner,72Nm@ 4386rpm,0.8918918918918948,0.018640042432479145,0.5992857142857143,0.05872483221476513,0.13325,0.24999999999999997
Maruti Ertiga,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8648648648648631,0.033891332861108195,0.4945238095238095,0.2093959731543624,0.22190000000000001,0.41666666666666663
Mahindra XUV500,Diesel,Individual,Manual,First Owner,330Nm@ 1600-2800rpm,0.8648648648648631,0.0529554458968945,0.35952380952380947,0.5218120805369127,0.35000000000000003,0.41666666666666663
Maruti Eeco,Petrol,Individual,Manual,First Owner,101Nm@ 3000rpm,0.9189189189189193,0.005718810263779541,0.3659523809523809,0.19194630872483223,0.1825,0.24999999999999997
Hyundai Santro,Petrol,Individual,Manual,First Owner,96.1Nm@ 3000rpm,0.7567567567567579,0.03177309807935416,0.4266666666666667,0.15503355704697988,0.15525,0.24999999999999997
Hyundai Accent,Petrol,Individual,Manual,Second Owner,"12.5@ 3,500(kgm@ rpm)",0.6486486486486527,0.05083721111514047,0.3142857142857142,0.2922818791946309,0.23500000000000001,0.24999999999999997
Mahindra XUV500,Diesel,Individual,Manual,First Owner,330Nm@ 1600-2800rpm,0.7837837837837824,0.05083721111514047,0.35952380952380947,0.5218120805369127,0.35000000000000003,0.41666666666666663
Toyota Innova,Diesel,Individual,Manual,First Owner,200Nm@ 1400-3400rpm,0.8108108108108141,0.02965486329760012,0.3092857142857143,0.6275167785234899,0.251425,0.41666666666666663
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.8108108108108141,0.02965486329760012,0.557142857142857,0.2093959731543624,0.185,0.24999999999999997
Honda Amaze,Petrol,Individual,Automatic,First Owner,110Nm@ 4800rpm,0.9729729729729755,0.006354280698305751,0.45238095238095233,0.1929530201342282,0.22190000000000001,0.24999999999999997
Hyundai i10,Petrol,Individual,Manual,Second Owner,111.8Nm@ 4000rpm,0.7027027027027017,0.022452865039636408,0.4847619047619047,0.19228187919463088,0.19725,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.8378378378378386,0.05083721111514047,0.557142857142857,0.2093959731543624,0.185,0.24999999999999997
Maruti Ertiga,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8918918918918948,0.02965486329760012,0.5838095238095238,0.2093959731543624,0.22125,0.41666666666666663
Hyundai Getz,Petrol,Individual,Manual,Second Owner,"11.8@ 3,200(kgm@ rpm)",0.6756756756756772,0.05083721111514047,0.33809523809523806,0.24060402684563756,0.20725000000000002,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,Second Owner,"11.4 kgm at 4,000 rpm",0.7837837837837824,0.04236427198812433,0.44047619047619047,0.19228187919463088,0.2,0.24999999999999997
Tata Indica,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.5945945945945965,0.046600741551632394,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Maruti Swift,Petrol,Individual,Manual,First Owner,113Nm@ 4200rpm,0.8648648648648631,0.04236427198812433,0.48571428571428565,0.19228187919463088,0.20777500000000002,0.24999999999999997
Tata Indica,Diesel,Individual,Manual,First Owner,135.4Nm@ 2500rpm,0.8108108108108141,0.06884220676004975,0.4619047619047618,0.2620805369127517,0.17500000000000002,0.24999999999999997
Hyundai i20,Diesel,Individual,Manual,First Owner,219.7Nm@ 1500-2750rpm,0.9189189189189193,0.016521807650725112,0.5366666666666666,0.25906040268456376,0.22182500000000002,0.24999999999999997
Maruti Ignis,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.9189189189189193,0.03177309807935416,0.638095238095238,0.2093959731543624,0.185,0.24999999999999997
